RunID;SPL Name;Product Index;Coverage Budget Source;Operator;Total Mutants;Equivalent Count;Action Budget;Max Steps Per Case;Seed Count;Aborted Walks Total;Killed Min;Killed P25;Killed Median;Killed P75;Killed Max;Mutation Score Min(%);Mutation Score P25(%);Mutation Score Median(%);Mutation Score P75(%);Mutation Score Max(%)
1;Syngovia;154;state;StateMissing;62;0;159;470;100;0;25;31;33;35;42;40,32;50;53,23;56,45;67,74
1;Syngovia;154;state;TransitionDestinationExchange;1126;495;159;470;100;0;119;167;184;197;238;18,86;26,47;29,16;31,22;37,72
1;Syngovia;154;transition;TransitionMissing;234;0;1068;470;100;0;91;100;105;108;117;38,89;42,74;44,87;46,15;50
1;Syngovia;154;transition;ActionExchange;1739;0;1068;470;100;0;518;592;621;659;760;29,79;34,04;35,71;37,9;43,7
1;Syngovia;154;transition;StateMissing;62;0;1068;470;100;0;38;43;45;46;52;61,29;69,35;72,58;74,19;83,87
1;Syngovia;154;transition;TransitionDestinationExchange;1126;495;1068;470;100;0;264;293;307;318;340;41,84;46,43;48,65;50,4;53,88
1;Syngovia;154;pair;TransitionMissing;234;0;3509;470;100;0;114;126;129;133;139;48,72;53,85;55,13;56,84;59,4
1;Syngovia;154;pair;ActionExchange;1739;0;3509;470;100;0;679;765;796;819;922;39,05;43,99;45,77;47,1;53,02
1;Syngovia;154;pair;StateMissing;62;0;3509;470;100;0;46;51;52;55;57;74,19;82,26;83,87;88,71;91,94
1;Syngovia;154;pair;TransitionDestinationExchange;1126;495;3509;470;100;0;327;352;359;371;392;51,82;55,78;56,89;58,8;62,12
1;Syngovia;155;state;TransitionMissing;279;0;252;560;100;0;47;61;65;69;77;16,85;21,86;23,3;24,73;27,6
1;Syngovia;155;state;ActionExchange;1956;0;252;560;100;0;201;306;339;365;453;10,28;15,64;17,33;18,66;23,16
1;Syngovia;155;state;StateMissing;73;0;252;560;100;0;23;33;36;39;43;31,51;45,21;49,32;53,42;58,9
1;Syngovia;155;state;TransitionDestinationExchange;1233;510;252;560;100;0;122;173;188;198;238;16,87;23,93;26;27,39;32,92
1;Syngovia;155;transition;TransitionMissing;279;0;2037;560;100;0;97;110;115;120;130;34,77;39,43;41,22;43,01;46,59
1;Syngovia;155;transition;ActionExchange;1956;0;2037;560;100;0;561;632;678;704;797;28,68;32,31;34,66;35,99;40,75
1;Syngovia;155;transition;StateMissing;73;0;2037;560;100;0;41;50;52;55;60;56,16;68,49;71,23;75,34;82,19
1;Syngovia;155;transition;TransitionDestinationExchange;1233;510;2037;560;100;0;265;316;331;342;366;36,65;43,71;45,78;47,3;50,62
1;Syngovia;155;pair;TransitionMissing;279;0;5478;560;100;0;124;134;138;142;151;44,44;48,03;49,46;50,9;54,12
1;Syngovia;155;pair;ActionExchange;1956;0;5478;560;100;0;700;793;831;875;955;35,79;40,54;42,48;44,73;48,82
1;Syngovia;155;pair;StateMissing;73;0;5478;560;100;0;53;58;60;62;64;72,6;79,45;82,19;84,93;87,67
1;Syngovia;155;pair;TransitionDestinationExchange;1233;510;5478;560;100;0;346;372;383;393;421;47,86;51,45;52,97;54,36;58,23
1;Syngovia;156;state;TransitionMissing;274;0;184;550;100;0;47;61;66;69;77;17,15;22,26;24,09;25,18;28,1
